SPPARKS (08 Oct 2025)
seed 12345
app_style surface/rxn
solve_style tree

dimension 2
lattice sq/4n 1.0
region box block 0 128 0 128 -0.5 0.5
create_box box
Created box = (0 0 -0.5) to (128 128 0.5)
  1 by 1 by 1 processor grid
create_sites box
Creating sites ...
  16384 sites
  16384 sites have 4 neighbors

# surface species mapping (0 = *, 1 = A*, 2 = B*)
species A 1
species B 2

# initialize lattice
set site value 0
  16384 settings made for site
set site value 1 fraction 0.25 if site = 0
  4048 settings made for site
set site value 2 fraction 0.25 if site = 0
  3148 settings made for site

# gas concentration for k1 c_A
gas A 1.0

# surface diffusion
diffusion A 0.2
diffusion B 0.2

# A* + * -> 2A*   rate = k1 * c_A
reaction A * -> A A 1.0 gas A

# A* + B* -> 2B*  rate = k2
reaction A B -> B B 1.0

# B* + * -> 2* + B(g)  rate = k3
reaction B * -> * * 0.1

stats 0.01
run 100.0
Setting up run ...
Running with 32-bit site IDs
Memory usage per processor = 1.625 Mbytes
      Time    Naccept    Nreject    Nsweeps        CPU
   14.5207      62671          0          0      0.149
     14.53      62690          0          0      0.149
     14.54      62715          0          0      0.149
   14.5502      62729          0          0      0.149
   14.5607      62748          0          0      0.149
   14.5701      62767          0          0      0.149
   14.5806      62788          0          0      0.149
   14.5901      62799          0          0       0.15
   14.6004      62820          0          0       0.15
   14.6106      62843          0          0       0.15
   14.6213      62862          0          0       0.15
   14.6306      62876          0          0       0.15
   14.6401      62893          0          0       0.15
   14.6511      62912          0          0       0.15
   14.6607      62927          0          0       0.15
   14.6707      62950          0          0       0.15
   14.6803      62964          0          0       0.15
   14.6918      62984          0          0       0.15
      14.7      62995          0          0       0.15
   14.7101      63023          0          0       0.15
   14.7208      63051          0          0       0.15
   14.7307      63062          0          0       0.15
   14.7404      63073          0          0       0.15
   14.7509      63100          0          0       0.15
   14.7601      63117          0          0       0.15
   14.7718      63138          0          0       0.15
   14.7806      63152          0          0       0.15
   14.7906      63171          0          0      0.151
   14.8017      63191          0          0      0.151
   14.8104      63204          0          0      0.151
   14.8203      63221          0          0      0.151
   14.8304      63241          0          0      0.151
   14.8402      63263          0          0      0.151
   14.8507      63276          0          0      0.151
     14.86      63294          0          0      0.151
   14.8706      63313          0          0      0.151
   14.8808      63331          0          0      0.151
   14.8903      63345          0          0      0.151
   14.9002      63362          0          0      0.151
   14.9106      63372          0          0      0.151
   14.9218      63394          0          0      0.151
   14.9313      63411          0          0      0.151
     14.94      63432          0          0      0.151
   14.9503      63454          0          0      0.151
   14.9607      63477          0          0      0.151
   14.9718      63486          0          0      0.151
   14.9805      63503          0          0      0.151
   14.9905      63518          0          0      0.151
   15.0002      63535          0          0      0.152
   15.0103      63552          0          0      0.152
   15.0207      63570          0          0      0.152
   15.0306      63586          0          0      0.152
   15.0401      63600          0          0      0.152
   15.0505      63622          0          0      0.152
   15.0618      63635          0          0      0.152
   15.0702      63642          0          0      0.152
   15.0806      63658          0          0      0.152
   15.0905      63671          0          0      0.152
   15.1006      63692          0          0      0.152
   15.1104      63701          0          0      0.152
   15.1207      63715          0          0      0.152
   15.1302      63724          0          0      0.152
   15.1401      63734          0          0      0.152
   15.1502      63749          0          0      0.152
    15.161      63763          0          0      0.152
   15.1703      63785          0          0      0.152
   15.1808      63802          0          0      0.152
   15.1906      63814          0          0      0.152
   15.2021      63827          0          0      0.152
   15.2101      63838          0          0      0.152
     15.22      63852          0          0      0.152
   15.2311      63880          0          0      0.152
   15.2406      63897          0          0      0.152
   15.2504      63912          0          0      0.153
   15.2604      63929          0          0      0.153
    15.271      63941          0          0      0.153
    15.282      63960          0          0      0.153
   15.2901      63970          0          0      0.153
   15.3001      63986          0          0      0.153
   15.3104      64006          0          0      0.153
     15.32      64025          0          0      0.153
   15.3304      64050          0          0      0.153
   15.3401      64074          0          0      0.153
   15.3526      64094          0          0      0.153
   15.3605      64101          0          0      0.153
   15.3706      64112          0          0      0.153
     15.38      64123          0          0      0.153
   15.3905      64142          0          0      0.153
   15.4009      64160          0          0      0.153
     15.41      64173          0          0      0.153
   15.4205      64185          0          0      0.153
   15.4301      64205          0          0      0.153
   15.4403      64215          0          0      0.153
   15.4516      64234          0          0      0.153
   15.4608      64243          0          0      0.153
   15.4702      64250          0          0      0.153
   15.4802      64269          0          0      0.154
   15.4904      64283          0          0      0.154
   15.5004      64297          0          0      0.154
   15.5106      64319          0          0      0.154
   15.5209      64337          0          0      0.154
   15.5306      64353          0          0      0.154
   15.5409      64368          0          0      0.154
     15.55      64381          0          0      0.154
   15.5617      64395          0          0      0.154
   15.5717      64410          0          0      0.154
     15.58      64423          0          0      0.154
   15.5903      64437          0          0      0.154
   15.6003      64447          0          0      0.154
   15.6105      64474          0          0      0.154
   15.6207      64486          0          0      0.154
   15.6305      64496          0          0      0.154
    15.641      64513          0          0      0.154
   15.6504      64526          0          0      0.154
   15.6608      64534          0          0      0.154
    15.672      64550          0          0      0.154
    15.682      64564          0          0      0.154
   15.6903      64576          0          0      0.154
    15.701      64588          0          0      0.154
   15.7111      64599          0          0      0.154
   15.7221      64613          0          0      0.155
   15.7302      64620          0          0      0.155
    15.741      64631          0          0      0.155
   15.7501      64640          0          0      0.155
   15.7605      64649          0          0      0.155
   15.7703      64666          0          0      0.155
   15.7822      64680          0          0      0.155
   15.7905      64690          0          0      0.155
   15.8005      64704          0          0      0.155
   15.8104      64715          0          0      0.155
   15.8203      64730          0          0      0.155
   15.8302      64745          0          0      0.155
   15.8403      64762          0          0      0.155
   15.8512      64774          0          0      0.155
   15.8603      64784          0          0      0.155
   15.8703      64797          0          0      0.155
   15.8809      64811          0          0      0.155
   15.8927      64819          0          0      0.155
   15.9013      64828          0          0      0.155
   15.9106      64839          0          0      0.155
    15.921      64856          0          0      0.155
   15.9302      64861          0          0      0.155
   15.9404      64874          0          0      0.155
    15.952      64892          0          0      0.155
    15.961      64901          0          0      0.155
   15.9716      64909          0          0      0.155
   15.9808      64922          0          0      0.155
   15.9906      64936          0          0      0.155
   16.0023      64945          0          0      0.155
   16.0103      64958          0          0      0.155
   16.0215      64971          0          0      0.155
   16.0303      64984          0          0      0.156
   16.0412      64993          0          0      0.156
     16.05      65003          0          0      0.156
   16.0607      65017          0          0      0.156
   16.0707      65023          0          0      0.156
   16.0809      65039          0          0      0.156
   16.0906      65051          0          0      0.156
   16.1031      65063          0          0      0.156
   16.1103      65071          0          0      0.156
   16.1207      65082          0          0      0.156
   16.1301      65093          0          0      0.156
   16.1403      65109          0          0      0.156
   16.1508      65121          0          0      0.156
   16.1612      65130          0          0      0.156
   16.1708      65138          0          0      0.156
   16.1804      65144          0          0      0.156
   16.1901      65156          0          0      0.156
   16.2019      65165          0          0      0.156
   16.2115      65177          0          0      0.156
   16.2221      65187          0          0      0.156
   16.2328      65203          0          0      0.156
   16.2408      65210          0          0      0.156
   16.2515      65222          0          0      0.156
   16.2608      65230          0          0      0.156
   16.2706      65243          0          0      0.156
   16.2819      65245          0          0      0.156
   16.2908      65260          0          0      0.156
   16.3029      65269          0          0      0.156
   16.3108      65275          0          0      0.156
    16.321      65287          0          0      0.156
    16.332      65299          0          0      0.156
   16.3404      65312          0          0      0.156
   16.3502      65330          0          0      0.156
   16.3606      65333          0          0      0.156
   16.3706      65344          0          0      0.157
   16.3803      65355          0          0      0.157
   16.3931      65368          0          0      0.157
   16.4007      65374          0          0      0.157
   16.4102      65389          0          0      0.157
   16.4223      65398          0          0      0.157
   16.4314      65409          0          0      0.157
     16.44      65420          0          0      0.157
   16.4518      65433          0          0      0.157
   16.4601      65440          0          0      0.157
   16.4728      65457          0          0      0.157
   16.4801      65461          0          0      0.157
    16.492      65475          0          0      0.157
   16.5011      65485          0          0      0.157
   16.5103      65497          0          0      0.157
   16.5202      65508          0          0      0.157
    16.531      65517          0          0      0.157
   16.5404      65527          0          0      0.157
   16.5504      65535          0          0      0.157
   16.5604      65545          0          0      0.157
   16.5722      65558          0          0      0.157
   16.5805      65570          0          0      0.157
   16.5903      65579          0          0      0.157
   16.6027      65587          0          0      0.157
   16.6104      65595          0          0      0.157
   16.6203      65605          0          0      0.157
   16.6305      65622          0          0      0.157
   16.6413      65629          0          0      0.157
   16.6505      65638          0          0      0.157
   16.6604      65652          0          0      0.157
     16.67      65661          0          0      0.157
   16.6807      65665          0          0      0.157
   16.6914      65670          0          0      0.157
   16.7013      65678          0          0      0.157
   16.7139      65691          0          0      0.157
   16.7214      65698          0          0      0.157
   16.7305      65708          0          0      0.157
   16.7407      65717          0          0      0.158
   16.7504      65735          0          0      0.158
   16.7622      65742          0          0      0.158
   16.7708      65750          0          0      0.158
   16.7812      65761          0          0      0.158
   16.7905      65769          0          0      0.158
   16.8009      65783          0          0      0.158
   16.8105      65793          0          0      0.158
   16.8202      65810          0          0      0.158
   16.8345      65821          0          0      0.158
   16.8428      65828          0          0      0.158
   16.8501      65839          0          0      0.158
   16.8603      65849          0          0      0.158
   16.8712      65856          0          0      0.158
   16.8805      65866          0          0      0.158
   16.8913      65875          0          0      0.158
   16.9005      65886          0          0      0.158
   16.9102      65893          0          0      0.158
   16.9202      65904          0          0      0.158
   16.9309      65916          0          0      0.158
   16.9401      65923          0          0      0.158
   16.9501      65929          0          0      0.158
   16.9604      65941          0          0      0.158
   16.9712      65951          0          0      0.158
   16.9807      65956          0          0      0.158
   16.9912      65965          0          0      0.158
   17.0018      65979          0          0      0.158
   17.0131      65988          0          0      0.158
   17.0203      65993          0          0      0.158
   17.0302      66005          0          0      0.158
   17.0408      66015          0          0      0.158
   17.0536      66026          0          0      0.158
   17.0618      66033          0          0      0.158
   17.0707      66042          0          0      0.158
   17.0811      66053          0          0      0.158
   17.0902      66063          0          0      0.158
   17.1009      66071          0          0      0.158
   17.1107      66080          0          0      0.158
     17.12      66093          0          0      0.159
   17.1303      66104          0          0      0.159
     17.14      66115          0          0      0.159
   17.1501      66123          0          0      0.159
   17.1607      66132          0          0      0.159
   17.1708      66140          0          0      0.159
   17.1817      66148          0          0      0.159
   17.1903      66156          0          0      0.159
   17.2011      66166          0          0      0.159
   17.2114      66173          0          0      0.159
    17.222      66180          0          0      0.159
   17.2309      66192          0          0      0.159
   17.2412      66201          0          0      0.159
   17.2502      66211          0          0      0.159
   17.2621      66223          0          0      0.159
   17.2705      66234          0          0      0.159
   17.2806      66249          0          0      0.159
   17.2909      66256          0          0      0.159
      17.3      66272          0          0      0.159
   17.3102      66281          0          0      0.159
   17.3204      66285          0          0      0.159
   17.3337      66297          0          0      0.159
   17.3404      66301          0          0      0.159
   17.3504      66310          0          0      0.159
   17.3619      66323          0          0      0.159
   17.3704      66330          0          0      0.159
   17.3809      66341          0          0      0.159
   17.3938      66349          0          0      0.159
   17.4015      66355          0          0      0.159
   17.4105      66359          0          0      0.159
   17.4209      66362          0          0      0.159
   17.4327      66372          0          0      0.159
   17.4417      66378          0          0      0.159
   17.4502      66379          0          0      0.159
   17.4633      66390          0          0      0.159
   17.4721      66395          0          0      0.159
   17.4803      66410          0          0      0.159
   17.4915      66420          0          0      0.159
      17.5      66427          0          0      0.159
   17.5112      66439          0          0      0.159
   17.5204      66450          0          0      0.159
   17.5301      66456          0          0       0.16
     17.54      66467          0          0       0.16
   17.5511      66475          0          0       0.16
   17.5631      66482          0          0       0.16
   17.5708      66492          0          0       0.16
   17.5803      66499          0          0       0.16
   17.5919      66504          0          0       0.16
      17.6      66508          0          0       0.16
     17.61      66522          0          0       0.16
   17.6212      66530          0          0       0.16
   17.6309      66538          0          0       0.16
   17.6429      66549          0          0       0.16
   17.6525      66556          0          0       0.16
   17.6629      66566          0          0       0.16
   17.6702      66577          0          0       0.16
   17.6829      66584          0          0       0.16
   17.6912      66590          0          0       0.16
   17.7004      66598          0          0       0.16
   17.7114      66607          0          0       0.16
   17.7247      66613          0          0       0.16
   17.7316      66616          0          0       0.16
   17.7422      66624          0          0       0.16
   17.7505      66630          0          0       0.16
   17.7605      66637          0          0       0.16
   17.7737      66647          0          0       0.16
   17.7831      66651          0          0       0.16
   17.7921      66657          0          0       0.16
      17.8      66664          0          0       0.16
    17.812      66673          0          0       0.16
   17.8205      66682          0          0       0.16
     17.83      66689          0          0       0.16
    17.844      66696          0          0       0.16
   17.8502      66700          0          0       0.16
   17.8602      66707          0          0       0.16
   17.8735      66716          0          0       0.16
   17.8811      66720          0          0       0.16
   17.8944      66728          0          0       0.16
    17.901      66734          0          0       0.16
   17.9113      66739          0          0       0.16
   17.9217      66745          0          0       0.16
   17.9325      66752          0          0       0.16
   17.9401      66759          0          0       0.16
   17.9501      66763          0          0       0.16
   17.9605      66770          0          0       0.16
   17.9726      66780          0          0       0.16
   17.9818      66785          0          0       0.16
   17.9948      66792          0          0       0.16
        18      66797          0          0       0.16
   18.0161      66805          0          0      0.161
   18.0204      66808          0          0      0.161
   18.0311      66812          0          0      0.161
   18.0406      66818          0          0      0.161
   18.0513      66826          0          0      0.161
   18.0622      66829          0          0      0.161
   18.0721      66837          0          0      0.161
     18.08      66846          0          0      0.161
   18.0907      66849          0          0      0.161
   18.1042      66852          0          0      0.161
   18.1121      66859          0          0      0.161
   18.1283      66864          0          0      0.161
   18.1318      66868          0          0      0.161
   18.1412      66874          0          0      0.161
   18.1516      66883          0          0      0.161
   18.1636      66890          0          0      0.161
   18.1701      66895          0          0      0.161
   18.1818      66904          0          0      0.161
   18.1906      66911          0          0      0.161
   18.2013      66916          0          0      0.161
   18.2101      66923          0          0      0.161
   18.2202      66939          0          0      0.161
   18.2302      66946          0          0      0.161
   18.2401      66950          0          0      0.161
   18.2542      66954          0          0      0.161
   18.2644      66960          0          0      0.161
    18.271      66963          0          0      0.161
   18.2829      66966          0          0      0.161
   18.2929      66971          0          0      0.161
   18.3007      66979          0          0      0.161
   18.3111      66981          0          0      0.161
   18.3262      66987          0          0      0.161
   18.3312      66988          0          0      0.161
   18.3436      66994          0          0      0.161
   18.3503      67000          0          0      0.161
   18.3608      67011          0          0      0.161
   18.3719      67018          0          0      0.161
   18.3818      67023          0          0      0.161
   18.3916      67028          0          0      0.161
   18.4003      67035          0          0      0.161
   18.4106      67041          0          0      0.161
   18.4208      67050          0          0      0.161
   18.4315      67056          0          0      0.161
   18.4427      67058          0          0      0.161
   18.4508      67064          0          0      0.161
   18.4602      67069          0          0      0.161
     18.47      67073          0          0      0.161
   18.4832      67079          0          0      0.161
   18.4921      67081          0          0      0.161
   18.5025      67084          0          0      0.161
   18.5122      67092          0          0      0.161
   18.5208      67096          0          0      0.161
   18.5344      67103          0          0      0.161
    18.542      67111          0          0      0.161
   18.5561      67117          0          0      0.161
   18.5601      67119          0          0      0.161
   18.5742      67122          0          0      0.161
    18.585      67130          0          0      0.161
   18.5905      67134          0          0      0.162
   18.6004      67139          0          0      0.162
   18.6142      67146          0          0      0.162
   18.6271      67151          0          0      0.162
   18.6302      67157          0          0      0.162
   18.6432      67165          0          0      0.162
   18.6506      67171          0          0      0.162
   18.6607      67174          0          0      0.162
   18.6706      67179          0          0      0.162
   18.6814      67187          0          0      0.162
   18.6914      67191          0          0      0.162
   18.7029      67194          0          0      0.162
   18.7103      67197          0          0      0.162
   18.7269      67204          0          0      0.162
   18.7304      67205          0          0      0.162
   18.7426      67208          0          0      0.162
   18.7517      67213          0          0      0.162
   18.7615      67218          0          0      0.162
   18.7719      67223          0          0      0.162
   18.7807      67228          0          0      0.162
   18.7912      67232          0          0      0.162
   18.8025      67237          0          0      0.162
   18.8103      67241          0          0      0.162
   18.8216      67248          0          0      0.162
   18.8302      67251          0          0      0.162
   18.8403      67259          0          0      0.162
   18.8529      67267          0          0      0.162
   18.8617      67269          0          0      0.162
   18.8708      67274          0          0      0.162
   18.8809      67277          0          0      0.162
   18.8919      67284          0          0      0.162
    18.906      67287          0          0      0.162
   18.9117      67290          0          0      0.162
   18.9207      67295          0          0      0.162
   18.9313      67304          0          0      0.162
   18.9471      67307          0          0      0.162
   18.9506      67309          0          0      0.162
   18.9617      67314          0          0      0.162
   18.9706      67317          0          0      0.162
   18.9848      67324          0          0      0.162
   18.9935      67326          0          0      0.162
   19.0005      67327          0          0      0.162
   19.0118      67333          0          0      0.162
   19.0203      67338          0          0      0.162
   19.0311      67346          0          0      0.162
   19.0411      67347          0          0      0.162
   19.0508      67352          0          0      0.162
   19.0607      67360          0          0      0.162
   19.0746      67363          0          0      0.162
   19.0801      67365          0          0      0.162
   19.0904      67371          0          0      0.162
   19.1006      67374          0          0      0.162
   19.1129      67379          0          0      0.162
   19.1223      67384          0          0      0.162
   19.1302      67391          0          0      0.162
   19.1416      67398          0          0      0.162
    19.159      67402          0          0      0.162
   19.1604      67403          0          0      0.162
   19.1713      67407          0          0      0.162
   19.1801      67413          0          0      0.162
   19.1905      67420          0          0      0.162
    19.203      67424          0          0      0.162
   19.2114      67429          0          0      0.162
   19.2214      67437          0          0      0.162
    19.231      67441          0          0      0.162
    19.241      67445          0          0      0.162
   19.2507      67448          0          0      0.162
   19.2661      67451          0          0      0.162
   19.2769      67453          0          0      0.163
   19.2814      67456          0          0      0.163
   19.2919      67461          0          0      0.163
   19.3036      67468          0          0      0.163
   19.3118      67474          0          0      0.163
   19.3224      67480          0          0      0.163
   19.3312      67483          0          0      0.163
   19.3409      67487          0          0      0.163
   19.3516      67491          0          0      0.163
   19.3615      67498          0          0      0.163
   19.3703      67507          0          0      0.163
   19.3824      67516          0          0      0.163
   19.3924      67521          0          0      0.163
   19.4008      67524          0          0      0.163
   19.4104      67527          0          0      0.163
   19.4206      67533          0          0      0.163
   19.4328      67539          0          0      0.163
   19.4403      67544          0          0      0.163
   19.4514      67552          0          0      0.163
   19.4621      67556          0          0      0.163
   19.4723      67561          0          0      0.163
   19.4847      67563          0          0      0.163
   19.4907      67566          0          0      0.163
   19.5004      67572          0          0      0.163
   19.5102      67575          0          0      0.163
   19.5216      67579          0          0      0.163
   19.5313      67584          0          0      0.163
   19.5451      67586          0          0      0.163
   19.5545      67587          0          0      0.163
   19.5613      67591          0          0      0.163
   19.5703      67596          0          0      0.163
   19.5825      67600          0          0      0.163
   19.5919      67606          0          0      0.163
   19.6101      67610          0          0      0.163
   19.6208      67616          0          0      0.163
   19.6319      67620          0          0      0.163
     19.64      67626          0          0      0.163
   19.6551      67632          0          0      0.163
   19.6603      67634          0          0      0.163
   19.6704      67643          0          0      0.163
    19.682      67646          0          0      0.163
     19.69      67651          0          0      0.163
   19.7015      67659          0          0      0.163
   19.7126      67665          0          0      0.163
   19.7223      67669          0          0      0.163
   19.7346      67673          0          0      0.163
   19.7459      67675          0          0      0.163
   19.7534      67679          0          0      0.163
   19.7602      67680          0          0      0.163
   19.7711      67686          0          0      0.163
   19.7836      67690          0          0      0.163
   19.7928      67692          0          0      0.163
   19.8038      67694          0          0      0.163
   19.8219      67696          0          0      0.163
   19.8326      67697          0          0      0.163
   19.8432      67699          0          0      0.163
     19.85      67703          0          0      0.163
     19.86      67707          0          0      0.163
   19.8718      67716          0          0      0.163
   19.8809      67718          0          0      0.163
   19.8915      67727          0          0      0.163
    19.901      67732          0          0      0.163
   19.9149      67735          0          0      0.163
   19.9242      67741          0          0      0.163
   19.9349      67744          0          0      0.163
   19.9405      67748          0          0      0.163
   19.9595      67751          0          0      0.163
   19.9606      67752          0          0      0.163
   19.9717      67756          0          0      0.163
   19.9815      67759          0          0      0.163
   19.9936      67762          0          0      0.163
   20.0001      67764          0          0      0.163
   20.0116      67769          0          0      0.164
   20.0225      67773          0          0      0.164
   20.0345      67777          0          0      0.164
   20.0426      67778          0          0      0.164
   20.0506      67784          0          0      0.164
   20.0671      67786          0          0      0.164
   20.0748      67789          0          0      0.164
   20.0802      67791          0          0      0.164
   20.0923      67794          0          0      0.164
   20.1189      67797          0          0      0.164
   20.1207      67798          0          0      0.164
    20.132      67801          0          0      0.164
   20.1491      67804          0          0      0.164
   20.1505      67805          0          0      0.164
   20.1712      67808          0          0      0.164
   20.1856      67814          0          0      0.164
   20.1904      67815          0          0      0.164
   20.2079      67817          0          0      0.164
   20.2303      67818          0          0      0.164
   20.2402      67821          0          0      0.164
    20.256      67824          0          0      0.164
    20.263      67825          0          0      0.164
   20.2713      67827          0          0      0.164
   20.2819      67830          0          0      0.164
   20.2978      67832          0          0      0.164
   20.3015      67833          0          0      0.164
   20.3104      67837          0          0      0.164
   20.3201      67842          0          0      0.164
   20.3338      67846          0          0      0.164
   20.3511      67850          0          0      0.164
     20.36      67852          0          0      0.164
   20.3736      67857          0          0      0.164
   20.3807      67861          0          0      0.164
   20.3925      67864          0          0      0.164
   20.4039      67866          0          0      0.164
   20.4178      67870          0          0      0.164
   20.4203      67871          0          0      0.164
   20.4351      67874          0          0      0.164
   20.4407      67875          0          0      0.164
   20.4524      67878          0          0      0.164
   20.4609      67882          0          0      0.164
    20.473      67889          0          0      0.164
    20.482      67890          0          0      0.164
   20.4905      67893          0          0      0.164
   20.5023      67897          0          0      0.164
   20.5181      67902          0          0      0.164
   20.5203      67904          0          0      0.164
   20.5319      67905          0          0      0.164
    20.541      67908          0          0      0.164
   20.5504      67910          0          0      0.164
   20.5601      67915          0          0      0.164
   20.5713      67918          0          0      0.164
   20.5831      67921          0          0      0.164
   20.5915      67924          0          0      0.164
    20.601      67929          0          0      0.164
   20.6121      67932          0          0      0.164
   20.6312      67937          0          0      0.164
   20.6412      67941          0          0      0.164
    20.652      67943          0          0      0.164
   20.6602      67945          0          0      0.164
   20.6776      67948          0          0      0.164
   20.6815      67950          0          0      0.164
   20.6903      67954          0          0      0.164
   20.7294      67956          0          0      0.164
    20.731      67957          0          0      0.164
   20.7426      67963          0          0      0.164
   20.7564      67965          0          0      0.164
   20.7622      67967          0          0      0.164
   20.7725      67971          0          0      0.164
   20.7891      67974          0          0      0.164
   20.8109      67975          0          0      0.164
   20.8229      67979          0          0      0.164
   20.8318      67984          0          0      0.164
   20.8505      67989          0          0      0.164
   20.8663      67992          0          0      0.164
    20.886      67994          0          0      0.164
   20.8976      67996          0          0      0.164
   20.9004      67997          0          0      0.164
   20.9181      68004          0          0      0.164
   20.9229      68005          0          0      0.164
   20.9308      68006          0          0      0.164
   20.9481      68010          0          0      0.164
   20.9529      68011          0          0      0.164
   20.9613      68013          0          0      0.164
   20.9703      68017          0          0      0.164
   20.9865      68020          0          0      0.164
   21.0041      68024          0          0      0.164
   21.0186      68025          0          0      0.164
   21.0364      68026          0          0      0.164
   21.0464      68027          0          0      0.164
   21.0541      68031          0          0      0.164
   21.0759      68033          0          0      0.164
   21.0801      68034          0          0      0.164
   21.0925      68039          0          0      0.164
   21.1017      68042          0          0      0.165
   21.1151      68044          0          0      0.165
   21.1215      68045          0          0      0.165
    21.132      68052          0          0      0.165
   21.1408      68053          0          0      0.165
   21.1501      68059          0          0      0.165
    21.161      68061          0          0      0.165
   21.1706      68062          0          0      0.165
   21.1801      68065          0          0      0.165
   21.1911      68069          0          0      0.165
   21.2063      68075          0          0      0.165
   21.2103      68076          0          0      0.165
   21.2212      68080          0          0      0.165
   21.2391      68083          0          0      0.165
   21.2566      68085          0          0      0.165
   21.2627      68087          0          0      0.165
   21.2756      68088          0          0      0.165
   21.2842      68090          0          0      0.165
   21.3029      68091          0          0      0.165
   21.3236      68092          0          0      0.165
    21.336      68095          0          0      0.165
   21.3452      68098          0          0      0.165
   21.3509      68100          0          0      0.165
    21.365      68104          0          0      0.165
   21.3733      68106          0          0      0.165
   21.3813      68107          0          0      0.165
   21.4066      68109          0          0      0.165
   21.4178      68110          0          0      0.165
   21.4407      68112          0          0      0.165
   21.4687      68116          0          0      0.165
   21.4706      68117          0          0      0.165
   21.4887      68119          0          0      0.165
   21.4999      68120          0          0      0.165
   21.5005      68121          0          0      0.165
   21.5117      68125          0          0      0.165
    21.527      68129          0          0      0.165
   21.5335      68132          0          0      0.165
   21.5437      68133          0          0      0.165
   21.5525      68136          0          0      0.165
   21.5634      68139          0          0      0.165
   21.5728      68141          0          0      0.165
   21.5946      68142          0          0      0.165
   21.6082      68145          0          0      0.165
    21.611      68147          0          0      0.165
    21.623      68151          0          0      0.165
   21.6313      68152          0          0      0.165
    21.649      68155          0          0      0.165
   21.6519      68156          0          0      0.165
   21.6614      68157          0          0      0.165
   21.6767      68159          0          0      0.165
   21.6808      68160          0          0      0.165
   21.6983      68163          0          0      0.165
   21.7005      68164          0          0      0.165
   21.7138      68166          0          0      0.165
   21.7235      68168          0          0      0.165
   21.7316      68169          0          0      0.165
   21.7471      68172          0          0      0.165
   21.7517      68173          0          0      0.165
   21.7641      68177          0          0      0.165
   21.7823      68179          0          0      0.165
   21.7981      68181          0          0      0.165
   21.8104      68182          0          0      0.165
   21.8202      68186          0          0      0.165
   21.8306      68190          0          0      0.165
   21.8415      68191          0          0      0.165
   21.8531      68193          0          0      0.165
   21.8622      68195          0          0      0.165
   21.8782      68197          0          0      0.165
   21.8856      68200          0          0      0.165
    21.892      68204          0          0      0.165
   21.9004      68207          0          0      0.165
   21.9119      68209          0          0      0.165
   21.9299      68212          0          0      0.165
   21.9396      68213          0          0      0.165
   21.9442      68214          0          0      0.165
   21.9574      68217          0          0      0.165
   21.9605      68219          0          0      0.165
   21.9743      68221          0          0      0.165
   21.9803      68223          0          0      0.165
    21.993      68225          0          0      0.165
   22.0011      68227          0          0      0.165
    22.017      68230          0          0      0.165
   22.0226      68231          0          0      0.165
   22.0371      68234          0          0      0.165
   22.0487      68235          0          0      0.165
   22.0524      68237          0          0      0.165
   22.0636      68241          0          0      0.165
   22.0761      68243          0          0      0.165
   22.0906      68246          0          0      0.165
   22.1028      68248          0          0      0.165
   22.1347      68250          0          0      0.165
   22.1407      68251          0          0      0.165
   22.1505      68253          0          0      0.165
   22.1605      68255          0          0      0.165
    22.172      68257          0          0      0.165
   22.1943      68263          0          0      0.165
    22.207      68264          0          0      0.165
   22.2158      68265          0          0      0.165
   22.2215      68266          0          0      0.165
   22.2355      68267          0          0      0.165
   22.2414      68269          0          0      0.165
   22.2645      68271          0          0      0.165
   22.2771      68272          0          0      0.165
    22.283      68275          0          0      0.165
   22.2907      68281          0          0      0.165
   22.3005      68283          0          0      0.165
    22.312      68288          0          0      0.165
   22.3266      68291          0          0      0.166
   22.3381      68293          0          0      0.166
   22.3429      68294          0          0      0.166
   22.3558      68297          0          0      0.166
   22.3631      68298          0          0      0.166
   22.3837      68302          0          0      0.166
   22.3969      68303          0          0      0.166
   22.4042      68304          0          0      0.166
   22.4122      68306          0          0      0.166
   22.4219      68308          0          0      0.166
   22.4505      68309          0          0      0.166
   22.4704      68310          0          0      0.166
   22.4871      68315          0          0      0.166
   22.4949      68316          0          0      0.166
   22.5009      68317          0          0      0.166
   22.5196      68318          0          0      0.166
   22.5456      68319          0          0      0.166
   22.5508      68321          0          0      0.166
   22.5602      68323          0          0      0.166
   22.5821      68324          0          0      0.166
   22.5907      68327          0          0      0.166
   22.6288      68329          0          0      0.166
   22.6313      68330          0          0      0.166
   22.6517      68332          0          0      0.166
     22.66      68334          0          0      0.166
   22.6794      68336          0          0      0.166
   22.6807      68337          0          0      0.166
   22.6966      68341          0          0      0.166
   22.7087      68342          0          0      0.166
   22.7162      68343          0          0      0.166
   22.7209      68344          0          0      0.166
   22.7927      68347          0          0      0.166
    22.806      68349          0          0      0.166
   22.8192      68350          0          0      0.166
   22.8244      68351          0          0      0.166
    22.835      68352          0          0      0.166
   22.8524      68353          0          0      0.166
   22.8707      68354          0          0      0.166
   22.8903      68355          0          0      0.166
   22.9105      68356          0          0      0.166
   22.9494      68359          0          0      0.166
   22.9644      68360          0          0      0.166
    22.972      68361          0          0      0.166
   22.9914      68362          0          0      0.166
   23.0064      68363          0          0      0.166
   23.0187      68364          0          0      0.166
   23.0312      68365          0          0      0.166
   23.0427      68367          0          0      0.166
    23.053      68368          0          0      0.166
   23.0764      68369          0          0      0.166
